x,WaferMPW41_slot11_thinresist_strip_Chip1_WG1,WaferMPW41_slot11_thinresist_strip_Chip1_WG2,WaferMPW41_slot11_thinresist_strip_Chip1_WG3,WaferMPW41_slot11_thinresist_strip_Chip1_WG4,WaferMPW41_slot11_thinresist_strip_Chip1_WG5,WaferMPW41_slot11_thinresist_strip_Chip1_WG6,WaferMPW41_slot11_thinresist_strip_Chip33_WG1,WaferMPW41_slot11_thinresist_strip_Chip33_WG2,WaferMPW41_slot11_thinresist_strip_Chip33_WG3,WaferMPW41_slot11_thinresist_strip_Chip33_WG4,WaferMPW41_slot11_thinresist_strip_Chip33_WG5,WaferMPW41_slot11_thinresist_strip_Chip33_WG6
1530.1635,,,,,,,,,,,1.41538905e-7,
1530.1639,8.853311328e-7,,,,,,,,,,,
1530.1642000000002,,,,1.00761973e-7,,,9.42548354e-7,,,,,8.60972804e-8
1530.1647,,6.064145737e-7,,,,,,,,,,
1530.1648,,,3.918643756e-7,,,,,,,,,
1530.1649000000002,,,,,,,,5.116588682e-7,,,,
1530.165,,,,,,,,,,2.261310073e-7,,
1530.1651,,,,,9.84371908e-8,,,,3.847121093e-7,,,
1530.1746,,,,,,1.245479524e-7,,,,,,
1530.1747,,,,,,,,,,,1.2043499e-7,
1530.1755,8.388450397e-7,,,,,,,,,,,
1530.1756,,,,1.345630807e-7,,,,,,,,6.80338061e-8
1530.1757000000002,,,,,,,9.42548354e-7,,,,,
1530.1761000000001,,5.867476602e-7,,,,,,,,,,
1530.1762,,,3.811359761e-7,,,,,,,,,
1530.1764,,,,,,,,5.116588682e-7,,2.534943349e-7,,
1530.1765,,,,,1.020143472e-7,,,,,,,
1530.1767,,,,,,,,,3.864983569e-7,,,
1530.1843,,,,,,,,,,,1.402874403e-7,
1530.1845,,,,,,9.09257878e-8,,,,,,
1530.1852000000001,8.352725445e-7,,,,,,,,,,,
1530.1853999999998,,,,,,,,,,,,6.08805166e-8
1530.1855,,,,1.47439934e-7,,,9.42548354e-7,,,,,
1530.1856,,5.885375458e-7,,,,,,,,,,
1530.1858000000002,,,3.632553103e-7,,,,,,,,,
1530.1861,,,,,1.213301601e-7,,,5.152322728e-7,,,,
1530.1862,,,,,,,,,3.829222237e-7,,,
1530.1865,,,,,,,,,,2.78352644e-7,,
1530.1917,,,,,,8.46665316e-8,,,,,,
1530.192,,,,,,,,,,,1.790958066e-7,
1530.1926,8.603018387e-7,,,,,,,,,,,
1530.1927,,,,,,,9.407584685e-7,,,,,8.28776692e-8
1530.1928,,5.760219892e-7,,1.186461631e-7,,,,,,,,
1530.1929,,,3.507406632e-7,,,,,,,,,
1530.1933000000001,,,,,1.325967531e-7,,,5.223845392e-7,,,,
1530.1935,,,,,,,,,3.721974622e-7,,,
1530.1937,,,,,,,,,,2.892629425e-7,,
1530.1983,,,,,,1.440418345e-7,,,,,,
1530.1986,,,,,,,,,,,1.531640663e-7,
1530.1991,8.102359743e-7,,,,,,,,,,,
1530.1992,,,,,,,9.42548354e-7,,,,,
1530.1993,,,,1.225816249e-7,,,,,,,,
1530.1994000000002,,,,,,,,,,,,7.9301536e-8
1530.1998,,5.760219892e-7,3.632553103e-7,,,,,5.474138334e-7,,,,
1530.1999,,,,,,,,,3.453782824e-7,,,
1530.2001,,,,,1.163214947e-7,,,,,,,
1530.2002,,,,,,,,,,2.672671542e-7,,
1530.208,,,,,,9.19988778e-8,,,,,,
1530.2082,,,,,,,,,,,1.215081937e-7,
1530.2086,7.94148832e-7,,,,,,,,,,,
1530.2087,,,,,,,9.353960877e-7,,,,,
1530.2089,,,,8.39507592e-8,,,,,,,,
1530.2091,,5.438413382e-7,3.614690627e-7,,,,,,,,,
1530.2092,,,,,,,,,,,,6.76763747e-8
1530.2093,,,,,,,,5.742321036e-7,,,,
1530.2096000000001,,,,,1.064853095e-7,,,,,,,
1530.2097999999999,,,,,,,,,3.453782824e-7,2.263092682e-7,,
1530.2202,,,,,,8.00163988e-8,,,,,,
1530.2205,,,,,,,,,,,1.537006682e-7,
1530.2209,7.959387176e-7,,,,,,,,,,,
1530.2211,,,,1.100624658e-7,,,,,,,,
1530.2212,,,,,,,9.228750741e-7,,,,,8.91376075e-8
1530.2213,,,3.668314434e-7,,,,,,,,,
1530.2214000000001,,5.50992695e-7,,,,,,,,,,
1530.2217,,,,,1.452951182e-7,,,,,,,
1530.2218,,,,,,,,5.867476602e-7,,,,
1530.2221000000002,,,,,,,,,,2.31316946e-7,,
1530.2222,,,,,,,,,3.68621329e-7,,,
1530.2304000000001,,,,,,1.452951182e-7,,,,,,
1530.2306,,,,,,,,,,,1.656825788e-7,
1530.2311000000002,8.263294831e-7,,,,,,,,,,,
1530.2314,,,3.704075766e-7,1.243696914e-7,,,9.175117839e-7,,,,,
1530.2315,,5.50992695e-7,,,,,,,,,,6.67823414e-8
1530.2317,,,,,,,,5.92110041e-7,,,,
1530.2319,,,,,1.547722803e-7,,,,,,,
1530.2321,,,,,,,,,,2.58503718e-7,,
1530.2322000000001,,,,,,,,,3.829222237e-7,,,
1530.2401,,,,,,1.002253711e-7,,,,,,
1530.2404,,,,,,,,,,,1.129237361e-7,
1530.2408,8.013001889e-7,,,,,,,,,,,
1530.241,,,,,,,,,,,,6.71397729e-8
1530.2411,,,,1.17037267e-7,,,,,,,,
1530.2412000000002,,,,,,,9.067879319e-7,,,,,
1530.2413000000001,,5.259570344e-7,3.632553103e-7,,,,,,,,,
1530.2416,,,,,,,,5.903274314e-7,,,,
1530.2417,,,,,1.000469965e-7,,,,,,,
1530.2418,,,,,,,,,,2.728083643e-7,,
1530.2419000000002,,,,,,,,,3.596791771e-7,,,
1530.2513000000001,,,,,,1.206134783e-7,,,,,,
1530.2515,,,,,,,,,,,1.052330489e-7,
1530.2518,8.299092542e-7,,,,,,,,,,,
1530.2524,,,,,,,,,,,,7.69759581e-8
1530.2525,,,,1.08273376e-7,,,8.960622608e-7,,,,,
1530.2526,,5.098689826e-7,,,,,,,,,,
1530.2528,,,3.596791771e-7,,,,,5.92110041e-7,,,,
1530.253,,,,,1.286622791e-7,,,,,,,
1530.2531000000001,,,,,,,,,3.543167963e-7,,,
1530.2532,,,,,,,,,,2.407973341e-7,,
1530.2628000000002,,,,,,1.401073604e-7,,,,,,
1530.2631,,,,,,,,,,,1.467248438e-7,
1530.2636,7.637498811e-7,,,,,,,,,,,
1530.2637,,,,,,,,,,,,7.03593841e-8
1530.2638,,5.116588682e-7,,,,,,,,,,
1530.2639000000001,,,,8.84218352e-8,,,,,,,,
1530.2640000000001,,,,,,,8.889099945e-7,,,,,
1530.2644,,,3.614690627e-7,,,,,5.974787882e-7,,,,
1530.2646000000002,,,,,1.574550623e-7,,,,,,,
1530.2648,,,,,,,,,,2.184403201e-7,,
1530.2649000000001,,,,,,,,,3.829222237e-7,,,
1530.2729000000002,,,,,,8.5739849e-8,,,,,,
1530.2733,,,,,,,,,,,1.790958066e-7,
1530.2736000000002,,,,,,,,,,,,8.64545981e-8
1530.2738,7.780535043e-7,,,,,,,,,,,
1530.2740000000001,,,,1.000469965e-7,,,8.746054618e-7,,,,,
1530.2741,,5.241744248e-7,,,,,,,,,,
1530.2744,,,3.68621329e-7,,,,,,,,,
1530.2746,,,,,,,,5.885375458e-7,,,,
1530.2747000000002,,,,,,,,,,1.996631198e-7,,
1530.2748000000001,,,,,,,,,4.11531289e-7,,,
1530.2749,,,,,1.365314546e-7,,,,,,,
1530.2804,,,,,,7.89431951e-8,,,,,,
1530.2806,,,,,,,,,,,1.356362844e-7,
1530.2811,8.334826589e-7,,,,,,,,,,,
1530.2812,,,,,,,,,,,,8.9852584e-8
1530.2813,,,,1.020143472e-7,,,,,,,,
1530.2814,,,,,,,8.728155763e-7,,,,,
1530.2815,,5.313257816e-7,,,,,,,,,,
1530.2816,,,3.739837098e-7,,,,,,,,,
1530.2819,,,,,,,,5.8138437e-7,,,,
1530.2821000000001,,,,,,,,,4.365605832e-7,2.041341958e-7,,
1530.2822,,,,,1.045180724e-7,,,,,,,
1530.2872000000002,,,,,,1.488714787e-7,,,,,,
1530.2873000000002,,,,,,,,,,,1.222230566e-7,
1530.2878,8.263294831e-7,,,,,,,,,,,
1530.2882,,,,1.313452884e-7,,,,,,,,
1530.2884000000001,,,,,,,8.674531955e-7,,,,,6.33843555e-8
1530.2886,,5.456239478e-7,,,,,,,,,,
1530.2889,,,3.9007449e-7,,,,,5.688706324e-7,,,,
1530.2890000000002,,,,,9.8616475e-8,,,,4.562274967e-7,,,
1530.2892,,,,,,,,,,2.545675386e-7,,
1530.2971,,,,,,1.184680158e-7,,,,,,
1530.2974000000002,,,,,,,,,,,1.511959198e-7,
1530.2980000000002,8.013001889e-7,,,,,,,,,,,
1530.2981,,,,,,,,,,,,6.94652371e-8
1530.2983,,5.83175165e-7,,1.304503456e-7,,,8.567220675e-7,,,,,
1530.2987,,,3.9007449e-7,,,,,,,,,
1530.2988,,,,,,,,5.492028095e-7,,,,
1530.2989,,,,,1.56025564e-7,,,,,,,
1530.299,,,,,,,,,4.311982025e-7,,,
1530.2992000000002,,,,,,,,,,2.733466715e-7,,
1530.3093000000001,,,,,,1.157848928e-7,,,,,,
1530.3097,,,,,,,,,,,1.537006682e-7,
1530.31,,,,,,,,,,,,6.19538341e-8
1530.3105,,,,8.43091001e-8,,,,,,,,
1530.3106,7.816332754e-7,,,,,,,,,,,
1530.3108,,,,,,,8.424239013e-7,,,,,
1530.3109000000002,,5.992613978e-7,,,,,,,,,,
1530.3111000000001,,,3.775598429e-7,,,,,,,,,
1530.3113,,,,,,,,5.277460104e-7,,,,
1530.3115,,,,,1.349214216e-7,,,,3.918643756e-7,,,
1530.3116000000002,,,,,,,,,,2.454465573e-7,,
1530.3201999999999,,,,,,1.54415531e-7,,,,,,
1530.3205,,,,,,,,,,,1.325967531e-7,
1530.3209,,,,,,,,,,,,4.40690364e-8
1530.3210000000001,8.495761676e-7,,,,,,,,,,,
1530.3211000000001,,,,7.96589674e-8,,,,,,,,
1530.3212,,,,,,,8.334826589e-7,,,,,
1530.3217000000002,,6.153567256e-7,,,,,,,,,,
1530.3218000000002,,,3.68621329e-7,,,,,,,,,
1530.3219,,,,,8.59179963e-8,,,5.170221584e-7,,,,
1530.322,,,,,,,,,3.632553103e-7,2.134326422e-7,,
1530.3298,,,,,,8.3414271e-8,,,,,,
1530.3299,,,,,,,,,,,1.556669957e-7,
1530.3306,8.388450397e-7,,,,,,,,,,,8.60972804e-8
1530.3307,,,,1.038023001e-7,,,8.316927733e-7,,,,,
1530.3312,,6.296612582e-7,,,,,,,,,,
1530.3314,,,,,,,,5.134414778e-7,,,,
1530.3315,,,3.68621329e-7,,1.259792697e-7,,,,,2.279193012e-7,,
1530.3316,,,,,,,,,3.811359761e-7,,,
1530.3411,,,,,,,,,,,1.869645274e-7,
1530.3414,,,,,,1.138176557e-7,,,,,,
1530.3421,8.495761676e-7,,,,,,,,,,,
1530.3422,,,,,,,,,,,,6.85702943e-8
1530.3423,,,,,,,8.227569879e-7,,,,,
1530.3425,,,,1.483348768e-7,,,,,,,,
1530.3426000000002,,6.171457017e-7,3.847121093e-7,,,,,,,,,
1530.3428000000001,,,,,,,,5.08079097e-7,,,,
1530.3428999999999,,,,,1.601380717e-7,,,,,,,
1530.343,,,,,,,,,4.008028895e-7,,,
1530.3432,,,,,,,,,,2.611844536e-7,,
1530.3522,,,,,,1.299137438e-7,,,,,,
1530.3524000000002,,,,,,,,,,,1.67292157e-7,
1530.353,8.459963965e-7,,,,,,,,,,,
1530.3533,,,,,,,8.191781262e-7,,,,,7.26839389e-8
1530.3534000000002,,6.082044592e-7,3.739837098e-7,1.585284934e-7,,,,,,,,
1530.3536,,,,,,,,5.152322728e-7,,,,
1530.354,,,,,1.118504187e-7,,,,4.168936698e-7,2.733466715e-7,,
1530.3619,,,,,,8.94951526e-8,,,,,,
1530.3624,,,,,,,,,,,1.356362844e-7,
1530.3627,8.728155763e-7,,,1.097041249e-7,,,,,,,,
1530.363,,,3.793497285e-7,,,,8.120258599e-7,,,,,9.41452853e-8
1530.3631,,5.992613978e-7,,,,,,,,,,
1530.3633,,,,,,,,5.205946536e-7,,,,
1530.3635000000002,,,,,8.28776692e-8,,,,,,,
1530.3637,,,,,,,,,,2.686969935e-7,,
1530.3637999999999,,,,,,,,,4.276220693e-7,,,
1530.3695,,,,,,9.87947359e-8,,,,,,
1530.3698000000002,,,,,,,,,,,1.359948527e-7,
1530.3700000000001,8.853311328e-7,,,,,,,,,,,
1530.3704,,5.938999266e-7,,9.61125224e-8,,,8.120258599e-7,,,,,7.84065932e-8
1530.3705000000002,,,3.650451958e-7,,,,,,,,,
1530.3708,,,,,9.93312241e-8,,,5.241744248e-7,,,,
1530.371,,,,,,,,,,2.511695527e-7,,
1530.3713,,,,,,,,,4.294083169e-7,,,
1530.3764,,,,,,1.762343089e-7,,,,,,
1530.3765,,,,,,,,,,,1.823154179e-7,
1530.3771000000002,8.781788665e-7,,,,,,,,,,,
1530.3773,,,,,,,,,,,,6.05230852e-8
1530.3773999999999,,,,,,,8.173882406e-7,,,,,
1530.3775,,6.082044592e-7,,9.23563093e-8,,,,,,,,
1530.3777,,,3.847121093e-7,,,,,,,,,
1530.3778000000002,,,,,1.633576829e-7,,,5.384716815e-7,,,,
1530.3781,,,,,,,,,4.008028895e-7,2.338216945e-7,,
1530.3858000000002,,,,,,1.098831817e-7,,,,,,
1530.386,,,,,,,,,,,1.696168255e-7,
1530.3864,8.996356655e-7,,,,,,,,,,,
1530.3868,,5.974787882e-7,,,,,,,,,,
1530.3869000000002,,,,,,,8.120258599e-7,,,,,8.4845702e-8
1530.3870000000002,,,3.882882424e-7,,,,,,,,,
1530.3871,,,,1.469033322e-7,,,,,,,,
1530.3872000000001,,,,,,,,5.456239478e-7,,,,
1530.3875,,,,,1.154274614e-7,,,,,,,
1530.3876,,,,,,,,,3.578929295e-7,2.459849782e-7,,
1530.3976,,,,,,1.39214464e-7,,,,,,
1530.3981,,,,,,,,,,,1.413606441e-7,
1530.3983,9.157291743e-7,,,,,,,,,,,
1530.3987000000002,,,,1.694387919e-7,,,,,,,,6.49941612e-8
1530.3988000000002,,5.652908612e-7,,,,,8.173882406e-7,,,,,
1530.399,,,3.936506232e-7,,,,,,,,,
1530.3991,,,,,,,,5.50992695e-7,,,,
1530.3994000000002,,,,,1.048755038e-7,,,,,,,
1530.3995,,,,,,,,,3.650451958e-7,2.611844536e-7,,
1530.4087,,,,,,1.463667303e-7,,,,,,
1530.4089000000001,,,,,,,,,,,1.735512996e-7,
1530.4091,9.264548453e-7,,,,,,,,,,,
1530.4095000000002,,,,1.293771419e-7,,,,,,,,7.78707872e-8
1530.4096000000002,,5.563550758e-7,,,,,8.138157455e-7,,,,,
1530.4098,,,3.954405088e-7,,,,,,,,,
1530.41,,,,,,,,5.581449614e-7,,,,
1530.4101,,,,,1.402874403e-7,,,,,2.579652971e-7,,
1530.4103,,,,,,,,,3.972267564e-7,,,
1530.4188,,,,,,1.122078501e-7,,,,,,
1530.4191,,,,,,,,,,,1.703316883e-7,
1530.4195,9.336062021e-7,,,,,,,,,,,
1530.4197000000001,,,,,,,,,,,,5.98073129e-8
1530.4198999999999,,,,9.71857261e-8,,,,,,,,
1530.42,,5.331083912e-7,,,,,8.173882406e-7,,,,,
1530.4203000000002,,,4.043790227e-7,,,,,,,,,
1530.4205,,,,,1.229397384e-7,,,5.742321036e-7,,,,
1530.4206,,,,,,,,,4.294083169e-7,2.339999554e-7,,
1530.4315000000001,,,,,,1.63179422e-7,,,,,,
1530.4318,,,,,,,,,,,1.47439934e-7,
1530.4322000000002,9.42548354e-7,,,,,,,,,,,
1530.4326,,,,,,,8.209671023e-7,,,,,
1530.4327,,5.259570344e-7,,,,,,,,,,5.80188662e-8
1530.4328,,,,1.420755069e-7,,,,,,,,
1530.433,,,3.811359761e-7,,,,,,,,,
1530.4332000000002,,,,,,,,6.010512834e-7,,,,
1530.4334000000001,,,,,9.84371908e-8,,,,4.294083169e-7,,,
1530.4336,,,,,,,,,,2.354317274e-7,,
1530.4436,,,,,,1.408240422e-7,,,,,,
1530.4438,,,,,,,,,,,1.63179422e-7,
1530.4445,9.550692539e-7,,,,,,,,,,,
1530.4447000000002,,,,1.685436217e-7,,,8.334826589e-7,,,,,6.82128629e-8
1530.4449,,5.223845392e-7,,,,,,,,,,
1530.4452,,,3.489544156e-7,,,,,,,,,
1530.4454,,,,,,,,5.974787882e-7,,,,
1530.4456,,,,,,,,,4.11531289e-7,2.620798512e-7,,
1530.4458000000002,,,,,1.449370046e-7,,,,,,,
1530.4537,,,,,,1.225816249e-7,,,,,,
1530.4539,,,,,,,,,,,1.851764608e-7,
1530.4545,9.568464066e-7,,,,,,,,,,,
1530.4546,,,,,,,,,,,,5.62303448e-8
1530.4547,,,,1.644308867e-7,,,,,,,,
1530.4548000000002,,,,,,,8.352725445e-7,,,,,
1530.4549000000002,,5.331083912e-7,,,,,,,,,,
1530.4554,,,3.4716453e-7,,,,,,,,,
1530.4555000000003,,,,,,,,,3.954405088e-7,,,
1530.4556,,,,,1.579918916e-7,,,5.92110041e-7,,,,
1530.4557,,,,,,,,,,2.846130371e-7,,
1530.4613,,,,,,1.613895364e-7,,,,,,
1530.4615000000001,,,,,,,,,,,1.828520197e-7,
1530.4621,9.550692539e-7,,,,,,,,,,,4.63941596e-8
1530.4622000000002,,,,1.418956543e-7,,,,,,,,
1530.4624,,5.259570344e-7,,,,,,,,,,
1530.4625,,,,,,,8.406349252e-7,,,,,
1530.4628,,,,,1.410025305e-7,,,,,,,
1530.4629,,,3.346498829e-7,,,,,5.938999266e-7,3.757735954e-7,,,
1530.4631,,,,,,,,,,2.849696727e-7,,
1530.4688,,,,,,1.612115028e-7,,,,,1.424322562e-7,
1530.4697,,,,,,,8.531486628e-7,,,,,
1530.4698,9.640059488e-7,,,,,,,,,,,
1530.4699,,,,1.139969399e-7,,,,,,,,7.33997112e-8
1530.4702000000002,,5.223845392e-7,,,,,,,,,,
1530.4703,,,3.614690627e-7,,,,,,,,,
1530.4705000000001,,,,,8.60972804e-8,,,5.92110041e-7,,,,
1530.4706,,,,,,,,,3.578929295e-7,,,
1530.471,,,,,,,,,,2.454465573e-7,,
1530.4796000000001,,,,,,9.7722328e-8,,,,,,
1530.48,,,,,,,,,,,1.73373266e-7,
1530.4805,,,,,,,8.656633099e-7,,,,,
1530.4806,9.604261777e-7,,,,,,,,,,,
1530.4808,,,,,,,,,,,,6.32052988e-8
1530.4810000000002,,,,1.435052326e-7,,,,,,,,
1530.4811,,,4.133175366e-7,,,,,,,,,
1530.4812,,5.313257816e-7,,,,,,,,,,
1530.4814000000001,,,,,,,,5.8138437e-7,,,,
1530.4815,,,,,,,,,,2.152225278e-7,,
1530.4816,,,,,1.499444551e-7,,,,,,,
1530.4817,,,,,,,,,3.882882424e-7,,,
1530.4929000000002,,,,,,,,,,,1.98946438e-7,
1530.493,,,,,,1.629995694e-7,,,,,,
1530.4936,9.729408248e-7,,,,,,,,,,,
1530.4937,,,,,,,8.835412473e-7,,,,,
1530.4938,,,,,,,,,,,,6.87495785e-8
1530.4940000000001,,,,1.58886607e-7,,,,,,,,
1530.4941,,5.29535896e-7,,,,,,,,,,
1530.4942,,,4.294083169e-7,,,,,,,,,
1530.4944,,,,,,,,5.670807468e-7,,,,
1530.4945,,,,,,,,,,2.517076325e-7,,
1530.4946000000002,,,,,1.690802236e-7,,,,,,,
1530.4948,,,,,,,,,4.294083169e-7,,,
1530.5043,,,,,,,,,,,1.633576829e-7,
1530.5046,,,,,,1.272307344e-7,,,,,,
1530.505,9.568464066e-7,,,,,,,,,,,
1530.5051,,,,,,,,,,,,7.33997112e-8
1530.5052,,,,1.624629675e-7,,,8.960622608e-7,,,,,
1530.5053,,,4.365605832e-7,,,,,,,,,
1530.5054,,5.384716815e-7,,,,,,,,,,
1530.5057000000002,,,,,,,,5.545651902e-7,,,,
1530.5059,,,,,1.274108143e-7,,,,4.437128496e-7,,,
1530.5059999999999,,,,,,,,,,2.8282372e-7,,
1530.514,,,,,,,,,,,1.449370046e-7,
1530.5141,,,,,,1.37604431e-7,,,,,,
1530.5148000000002,9.640059488e-7,,,,,,,,,,,
1530.5151,,,,,,,,,,,,5.33686197e-8
1530.5152,,,,1.297357102e-7,,,,,,,,
1530.5153,,5.581449614e-7,,,,,9.139392887e-7,,,,,
1530.5154,,,4.11531289e-7,,,,,,,,,
1530.5155000000002,,,,,1.227596584e-7,,,,,,,
1530.5156,,,,,,,,5.331083912e-7,,,,
1530.5157,,,,,,,,,4.365605832e-7,,,
1530.5159,,,,,,,,,,2.633308611e-7,,
1530.5257000000001,,,,,,1.562035976e-7,,,,,,
1530.5259,,,,,,,,,,,1.862496646e-7,
1530.5263000000002,9.586344731e-7,,,,,,,,,,,
1530.5266000000001,,,,,,,,,,,,8.28776692e-8
1530.5267000000001,,,,1.26337838e-7,,,9.193016695e-7,,,,,
1530.5268,,5.778118748e-7,3.793497285e-7,,,,,,,,,
1530.527,,,,,,,,5.205946536e-7,,,,
1530.5271,,,,,1.780223755e-7,,,,,,,
1530.5273000000002,,,,,,,,,,2.130763477e-7,,
1530.5274000000002,,,,,,,,,4.043790227e-7,,,
1530.5376,,,,,,9.82581341e-8,,,,,1.649677159e-7,
1530.5383,9.622142443e-7,,,,,,,,,,,
1530.5384,,,,,,,9.371786973e-7,,,,,6.96436118e-8
1530.5385,,5.635082516e-7,,,,,,,,,,
1530.5387,,,,1.350996826e-7,,,,,,,,
1530.5389,,,3.847121093e-7,,,,,,,,,
1530.539,,,,,,,,5.205946536e-7,,,,
1530.5391,,,,,,,,,,2.171888553e-7,,
1530.5392000000002,,,,,1.5191101e-7,,,,3.757735954e-7,,,
1530.547,,,,,,1.172156416e-7,,,,,1.367097155e-7,
1530.5473,9.389685829e-7,,,,,,,,,,,
1530.5477,,,,,,,,,,,,5.28324726e-8
1530.5478,,5.956889026e-7,,1.39214464e-7,,,9.496942539e-7,,,,,
1530.5481,,,4.043790227e-7,,,,,,,,,
1530.5482000000002,,,,,,,,5.205946536e-7,,,,
1530.5483000000002,,,,,1.089891484e-7,,,,,,,
1530.5484000000001,,,,,,,,,3.704075766e-7,,,
1530.5484999999999,,,,,,,,,,2.449118881e-7,,
1530.5534,,,,,,1.397510658e-7,,,,,,
1530.5536,,,,,,,,,,,1.290190283e-7,
1530.554,9.300273405e-7,,,,,,,,,,,
1530.5543,,,,,,,,,,,,7.12534174e-8
1530.5544,,5.742321036e-7,,1.386778621e-7,,,9.568464066e-7,,,,,
1530.5547,,,4.11531289e-7,,,,,,,,,
1530.5549,,,,,,,,5.241744248e-7,,,,
1530.555,,,,,9.30721953e-8,,,,,,,
1530.5551,,,,,,,,,3.757735954e-7,2.692317764e-7,,
1530.56,,,,,,1.252646342e-7,,,,,,
1530.5602000000001,,,,,,,,,,,1.696168255e-7,
1530.5605,9.407584685e-7,,,,,,,,,,,
1530.5609,,,,1.166789261e-7,,,,,,,,
1530.561,,6.35023639e-7,,,,,9.729408248e-7,,,,,7.2147337e-8
1530.5613,,,4.401367164e-7,,,,,,,,,
1530.5614,,,,,,,,5.331083912e-7,,,,
1530.5615,,,,,1.637144322e-7,,,,,,,
1530.5617,,,,,,,,,,2.617228745e-7,,
1530.5618000000002,,,,,,,,,4.025891371e-7,,,
1530.5705,,,,,,1.127445657e-7,,,,,,
1530.5708,,,,,,,,,,,1.849981999e-7,
1530.5709000000002,9.193016695e-7,,,,,,,,,,,
1530.5713,,6.189283113e-7,,,,,,,,,,5.87341837e-8
1530.5714,,,,1.064853095e-7,,,,,,,,
1530.5715,,,,,,,9.89035243e-7,,,,,
1530.5720000000001,,,4.63379763e-7,,1.597799582e-7,,,5.420514526e-7,,,,
1530.5722,,,,,,,,,,2.098567364e-7,,
1530.5723,,,,,,,,,4.294083169e-7,,,
1530.5823,,,,,,1.77664262e-7,,,,,,
1530.5825,,,,,,,,,,,1.463667303e-7,
1530.5826,8.924824897e-7,,,,,,,,,,,
1530.5831,,,,,,,,,,,,7.59035501e-8
1530.5832,,6.314438679e-7,,1.014777453e-7,,,,,,,,
1530.5833,,,,,,,0.0000010015480711,,,,,
1530.5839,,,,,,,,5.50992695e-7,,,,
1530.584,,,4.401367164e-7,,,,,,4.294083169e-7,2.023459018e-7,,
1530.5841,,,,,1.206134783e-7,,,,,,,
1530.5925000000002,,,,,,1.402874403e-7,,,,,1.388558957e-7,
1530.593,8.585119531e-7,,,,,,,,,,,
1530.5934,,,,1.374245784e-7,,,,,,,,5.78396957e-8
1530.5936000000002,,6.421749958e-7,,,,,9.997600046e-7,,,,,
1530.5937000000001,,,4.151074222e-7,,,,,,,,,
1530.594,,,,,,,,5.61718366e-7,,,,
1530.5942000000002,,,,,1.313452884e-7,,,,4.11531289e-7,,,
1530.5943,,,,,,,,,,2.304240496e-7,,
1530.6014,,,,,,1.270527008e-7,,,,,,
1530.6019000000001,,,,,,,,,,,1.968016221e-7,
1530.6023,8.853311328e-7,,,,,,,,,,,
1530.6025,,,,1.340267062e-7,,,,,,,,
1530.6027000000001,,6.260805776e-7,,,,,0.0000010104847661,,,,,7.89431951e-8
1530.603,,,3.9007449e-7,,,,,,,,,
1530.6034,,,,,,,,5.83175165e-7,3.882882424e-7,2.608279317e-7,,
1530.6035,,,,,1.753393661e-7,,,,,,,
1530.6127000000001,,,,,,1.77664262e-7,,,,,,
1530.6129,,,,,,,,,,,1.637144322e-7,
1530.6131,8.710256907e-7,,,,,,,,,,,
1530.6135000000002,,5.956889026e-7,,1.046964471e-7,,,,,,,,
1530.6136999999999,,,,,,,0.0000010069195469,,,,,
1530.6138,,,,,,,,,,,,7.80491618e-8
1530.6139,,,3.775598429e-7,,,,,,,,,
1530.6141000000002,,,,,,,,6.064145737e-7,,,,
1530.6142,,,,,1.367097155e-7,,,,,,,
1530.6144000000002,,,,,,,,,3.811359761e-7,2.379346569e-7,,
1530.6237999999998,,,,,,,,,,,1.17037267e-7,
1530.624,,,,,,1.26337838e-7,,,,,,
1530.6241,8.603018387e-7,,,,,,,,,,,
1530.6246,,5.70660518e-7,,,,,,,,,,6.10588913e-8
1530.6248,,,,,,,9.961802334e-7,,,,,
1530.6249,,,,8.28776692e-8,,,,,,,,
1530.625,,,4.276220693e-7,,,,,,,,,
1530.6254000000001,,,,,1.245479524e-7,,,6.153567256e-7,3.954405088e-7,,,
1530.6256,,,,,,,,,,1.976949733e-7,,
1530.6335,,,,,,,,,,,1.315237768e-7,
1530.6336000000001,8.084533647e-7,,,,,1.20256729e-7,,,,,,
1530.6342,,,,,,,9.997600046e-7,,,,,
1530.6343000000002,,5.61718366e-7,,7.69759581e-8,,,,,,,,9.11049582e-8
1530.6344000000001,,,4.580173822e-7,,,,,,,,,
1530.6348,,,,,,,,6.171457017e-7,,,,
1530.6350000000002,,,,,,,,,3.882882424e-7,,,
1530.6351,,,,,1.490495123e-7,,,,,,,
1530.6355,,,,,,,,,,1.919724326e-7,,
1530.6407000000002,,,,,,1.667557825e-7,,,,,,
1530.641,8.459963965e-7,,,,,,,,,,1.774857736e-7,
1530.6415,,5.778118748e-7,,1.182887317e-7,,,,,,,,
1530.6416000000002,,,,,,,9.89035243e-7,,,,,
1530.6417000000001,,,4.544412491e-7,,,,,,,,,
1530.6418999999999,,,,,,,,,,,,1.066644799e-7
1530.6421,,,,,1.655043178e-7,,,6.153567256e-7,,,,
1530.6424000000002,,,,,,,,,,2.084251918e-7,,
1530.6425,,,,,,,,,3.972267564e-7,,,
1530.6477,,,,,,1.374245784e-7,,,,,,
1530.6480000000001,8.388450397e-7,,,,,,,,,,,
1530.6483,,,,,,,,,,,1.699753938e-7,
1530.6484,,5.50992695e-7,,,,,,,,,,
